vendor_id,vendor_name,case_id,case_name,case_type,evidence_strength,tier,is_false_positive,fp_reason,curriculum_weight,year_start,year_end,changed
7538,"J. A. DIAZ Y CIA., S.A. DE C.V.",998,CENAGAS Gas Network Single-Bid Ghost Contract - JA Diaz y Cia,ghost_company,high,3,0,active_or_captured:high,0.8,2002,2025,True
36132,"SELECT PRODUCE DE MEXICO, S.A. DE C.V",999,IMSS and ISSSTE Long-Term Exclusive Produce Supply Capture - Select Produce,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2008,2025,True
107566,GCQ CONSTRUCCIONES SA DE CV,1000,Michoacan State Health and Roads 100% SB Capture - GCQ Construcciones,single_bid_capture,high,3,0,active_or_captured:high,0.8,2017,2018,True
132571,OVAIDE SA DE CV,1001,SEP and SCT Dual Ministry Ghost Single-Bid Contracts - Ovaide,ghost_company,high,3,0,active_or_captured:high,0.8,2014,2024,True
87100,GRUPO CONSTRUCCIONES PLANIFICADAS,1002,Federal and State Road Infrastructure 100% SB Capture - Grupo Construcciones Planificadas,single_bid_capture,high,3,0,active_or_captured:high,0.8,2012,2020,True
119068,SACYR MEXICO S.A. DE C.V.,1003,IMSS Hospital and SCT Road Infrastructure DA/SB Capture - Sacyr Mexico,institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2018,True
5836,TOBOGAN TOURS SA DE CV,1004,SCT Transport Ministry Ghost SB Capture by Travel Company - Tobogan Tours,ghost_company,high,3,0,active_or_captured:high,0.8,2002,2009,True
102742,"GRUPO LIBRA SERVICIOS ADMINISTRATIVOS, S.A. DE C.V.",1005,"Education, Culture and Health Multi-Ministry Administrative Capture - Grupo Libra",institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2018,True
42642,AMPLI BIO SA DE CV,1006,SENASICA Food Safety and Health Institute DA Capture - Ampli Bio,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2024,True
51859,CONSTRUCCIONES DISEÑO Y SERVICIOS AMBIENTALES SA DE CV,1007,Queretaro State Water Commission Ghost Single-Bid Contract - Construcciones Diseño,ghost_company,high,3,0,active_or_captured:high,0.8,2010,2016,True
21069,INFRAESTRUCTURA  DEL  GOLFO  S.A.  DE C.V.,1008,Federal Roads and Toll Authority 99% SB Capture - Infraestructura del Golfo,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2021,True
3142,"GEUR INGENIERIA, S.A. DE C.V.",1009,SEDATU Housing Ministry Concentrated Capture - GEUR Ingenieria,institutional_capture,high,3,0,active_or_captured:high,0.8,2002,2024,True
44569,ARTICULOS PROMOCIONALES CASA XAVIER SA DE CV,1010,Aguascalientes Women's Institute Promotional Goods Ghost Capture - Casa Xavier,ghost_company,high,3,0,active_or_captured:high,0.8,2010,2018,True
170,"INFRAESTRUCTURA MARITIMA Y PORTUARIA, S.A. DE C.V.",1011,Federal Port Authorities and Navy Ministry SB Capture - Infraestructura Maritima,single_bid_capture,high,3,0,active_or_captured:high,0.8,2002,2025,True
84581,TECHNOTREND,1012,INEGI National Statistics Institute Ghost SB Capture - Technotrend,ghost_company,high,3,0,active_or_captured:high,0.8,2010,2018,True
14171,"REGIOMONTANA DE CONSTRUCCIÓN Y SERVICIOS, S.A. DE C.V.",1013,Monterrey Multi-Agency Infrastructure 96% SB Capture - Regiomontana de Construccion,single_bid_capture,high,3,0,active_or_captured:high,0.8,2003,2013,True
23060,"INMOBILIARIA RUSO, S.A. DE C.V.",1014,Veracruz State Toll Roads Single-Bid Capture - Inmobiliaria Ruso,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2017,True
67887,AUDITORIA DE MEDIOS Y SERVICIOS A ANUNCIANTES SA DE CV,1015,Telecom Regulator and Gaming Agency Dual Capture - Auditoria de Medios,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2024,True
67309,"ROTHS INGENIERIA Y REPRESENTACIONES, S.A. DE C.V.",1016,Michoacan and Jalisco State Infrastructure Dual SB Capture - Roths Ingenieria,single_bid_capture,high,3,0,active_or_captured:high,0.8,2012,2017,True
18559,"CENTRO DE SERVICIO AVEMEX, S.A. DE C.V.",1017,Federal Transport and Aviation Authority SB Capture - Centro de Servicio Avemex,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2020,True
139325,ONE TO ONE SOLUTION MEXICO SA DE CV,1018,State Printing Company Non-Competitive Capture - One to One Solution Mexico,institutional_capture,high,3,0,active_or_captured:high,0.8,2014,2021,True
34359,"CONSTRUCTORA SOGU, S.A. DE C.V",1019,SEDATU Housing Ministry Non-Competitive Capture - Constructora Sogu,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2024,True
9673,"REPRESENTACIONES REYCO DE SALTILLO, S.A. DE C.V.",1020,Federal Transport Ministry Extreme Concentration - Representaciones Reyco de Saltillo,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2002,2016,True
172800,TECROM SA DE CV,1021,IMSS Direct Award Pharmaceutical Capture - Tecrom,institutional_capture,high,3,0,active_or_captured:high,0.8,2016,2025,True
155170,ECO BAJA TOURS SA DE CV,1022,Travel Agency Industry Mismatch Capture at Social Security Institutions - Eco Baja Tours,ghost_company,high,3,0,active_or_captured:high,0.8,2015,2025,True
39196,MOTORES E INGENIERIA MEXMOT S.A. DE C.V.,1023,Water and Electricity Agency SB Capture - Motores e Ingenieria Mexmot,single_bid_capture,high,3,0,active_or_captured:high,0.8,2009,2025,True
21096,EDIFICACION INTEGRAL DEL NOROESTE S.A. DE C.V.,1024,SEDATU Housing Ministry Non-Competitive Capture - Edificacion Integral del Noroeste,institutional_capture,high,3,0,active_or_captured:high,0.8,2007,2024,True
65155,L C PROYECTOS Y CONSTRUCCIONES,1025,Sonora State and Federal Multi-Agency SB Capture - LC Proyectos y Construcciones,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2025,True
24386,GRUPO COVASA S.A. DE C.V.,1026,State of Mexico Water Commission 100% SB Capture - Grupo Covasa,single_bid_capture,high,3,0,active_or_captured:high,0.8,2006,2014,True
203404,SINERGIA SERVICIOS DE PLANIFICACION EMPRESARIAL SA DE CV,1027,Agricultural Statistics Agency and Cancer Institute SB Mismatch - Sinergia Servicios,ghost_company,high,3,0,active_or_captured:high,0.8,2019,2024,True
112145,CONCRETOS ASFALTICOS TECAMAC,1028,Mexico City Airport 75% SB Concrete Capture - Concretos Asfalticos Tecamac,single_bid_capture,high,3,0,active_or_captured:high,0.8,2013,2022,True
78,LIMPIEZA PROFESIONAL DE MICHOACAN,1029,Agriculture Ministry Ghost Cleaning Company Capture - Limpieza Profesional de Michoacan,ghost_company,high,3,0,active_or_captured:high,0.8,2002,2010,True
103816,MAHARBA SERVICIOS INMOBILIARIOS SA DE CV,1030,Tulum Municipality 100% SB Real Estate Capture - Maharba Servicios Inmobiliarios,single_bid_capture,high,3,0,active_or_captured:high,0.8,2013,2018,True
22993,LA AZTECA CONSTRUCCIONES Y URBANIZACIONES S.A. DE C.V.,1031,Federal and Sonora State Roads 100% SB Capture - La Azteca Construcciones,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2019,True
34356,CONSTRUCTORA E IMPULSORA CONDOR SA DE CV,1032,Chiapas and Federal Infrastructure SB Capture - Constructora e Impulsora Condor,single_bid_capture,high,3,0,active_or_captured:high,0.8,2008,2022,True
21088,"TESIA CONSTRUCCIONES, S.A. DE C.V.",1033,"Agriculture, Water and Transport Ministry Multi-Agency 100% SB - Tesia Construcciones",single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2025,True
23328,"CONSTRUCCIONES Y ESTRUCTURALES CAMACHO, S.A. DE C.V.",1034,Nuevo Leon State Infrastructure 100% SB Capture - Construcciones y Estructurales Camacho,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2015,True
66733,GRUPO MULTISERVICIOS ALCAR SA DE CV,1035,IMSS SB and CINVESTAV DA Dual Capture - Grupo Multiservicios Alcar,institutional_capture,high,3,0,active_or_captured:high,0.8,2012,2025,True
11915,CONSTRUCTORA CADENA S.A. DE C.V.,1036,Baja California and Federal Infrastructure 93% SB Multi-Agency Capture - Constructora Cadena,single_bid_capture,high,3,0,active_or_captured:high,0.8,2011,2022,True
44048,CYO FACTORY SA DE CV,1037,IMSS Single-Client Direct Award Capture 1108M - CYO Factory,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2025,True
39155,TECNICA EN MATERIALES ELECTRICOS S.A. DE C.V.,1038,CFE Electricity Commission 79% DA Electrical Materials Capture - Tecnica en Materiales Electricos,institutional_capture,high,3,0,active_or_captured:high,0.8,2009,2016,True
47211,INSUMOS Y SOLUCIONES MEDICAS S.A. DE C.V.,1039,IMSS and IMSS-Bienestar Exclusive Direct Award Medical Capture - Insumos y Soluciones Medicas,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2025,True
5013,"GRUPO OCTANO, S.A. DE C.V.",1040,"IMSS, Transport and Social Security Multi-Agency Non-Competitive Capture - Grupo Octano",institutional_capture,high,3,0,active_or_captured:high,0.8,2002,2022,True
279396,COMERCIALIZADORA FTICA HIPERMEDIC SA DE CV,1041,IMSS 100% Direct Award Pharmaceutical Ghost Capture 2022-2024 - Hipermedic,ghost_company,high,3,0,active_or_captured:high,0.8,2022,2024,True
5393,"EL BC SUPPLY, S.A. DE C.V.",1042,Children's Hospital and IMSS Medical Supply Non-Competitive Dual Capture - El BC Supply,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2002,2025,True
1454,AUTOBUSES ESTRELLA BLANCA S.A. DE C.V.,1043,IMSS Transport Services 69% Non-Competitive Capture - Autobuses Estrella Blanca,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2002,2025,True
172563,COMERCIT SA DE CV,1044,IMSS 87% Direct Award Micro-Contract Capture - Comercit,institutional_capture,high,3,0,active_or_captured:high,0.8,2016,2024,True
93976,KABLA COMERCIAL SA DE CV,1045,IMSS 89% Direct Award Cable/Equipment Capture - Kabla Comercial,institutional_capture,high,3,0,active_or_captured:high,0.8,2014,2025,True
210043,AVANTARE CONSULTORES SA DE CV,1046,IMSS Ghost Consultant 99.3% Non-Competitive Capture 2022-2025 - Avantare Consultores,ghost_company,high,3,0,active_or_captured:high,0.8,2017,2025,True
115009,AMC BIOMEDICAL SA DE CV,1047,IMSS Biomedical Direct Award Sustained Capture - AMC Biomedical,institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2025,True
115286,TERRACERIAS Y PAVIMENTOS G & A SA DE CV,1048,Jalisco Infrastructure and SCT 100% SB Road Capture - Terracerias y Pavimentos G&A,single_bid_capture,high,3,0,active_or_captured:high,0.8,2013,2021,True
30179,GLOBAL MEXICANA DE INFRAESTRUCTURA SA DE CV,1049,Medical Research Institutions 100% SB Ghost Capture - Global Mexicana de Infraestructura,ghost_company,high,3,0,active_or_captured:high,0.8,2007,2018,True
72082,DEPROYCO SA DE CV,1050,"Agriculture, Transport and Sonora 100% SB Multi-Agency Capture - Deproyco",single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2024,True
11636,GALUMEDICAL S.A. DE C.V.,1051,Hospital General 83% DA Medical Capture - Galumedical,institutional_capture,high,3,0,active_or_captured:high,0.8,2007,2025,True
614,"SERVICIOS HOSPITALARIOS DE MEXICO, S.A. DE C.V.",1052,IMSS 76% DA and Chihuahua Health 100% DA Hospital Services Capture - Servicios Hospitalarios,institutional_capture,high,3,0,active_or_captured:high,0.8,2006,2025,True
66757,MARURBED CONSTRUCTORA SA DE CV,1053,Sinaloa Port Authority and Fisheries Agency SB Capture - Marurbed Constructora,single_bid_capture,high,3,0,active_or_captured:high,0.8,2007,2023,True
258316,CORPORATIVO SAG DE TO S DE RL DE CV,1054,AMLO-Era Multi-Agency Capture Bienestar+INDEP+SRE 1095M - Corporativo SAG de TO,institutional_capture,high,3,0,active_or_captured:high,0.8,2020,2023,True
41996,"GRUPO CONSTRUCTOR ANGELO MIXTECO, S.A. DE C.V.",1055,Federal Roads and Puebla 97% SB Infrastructure Capture - Grupo Constructor Angelo Mixteco,single_bid_capture,high,3,0,active_or_captured:high,0.8,2009,2022,True
33052,SUPERCATE S.A. DE C.V.,1056,SCT and CONAGUA 100% SB Roads and Water Capture - Supercate,single_bid_capture,high,3,0,active_or_captured:high,0.8,2007,2020,True
211297,SERVICIOS PJP4 DE MEXICO SA DE CV,1057,CENAGAS Natural Gas Pipeline 83% Non-Competitive Capture 1384M - Servicios PJP4,institutional_capture,high,3,0,active_or_captured:high,0.8,2017,2023,True
795,"HYSOL INDAEL DE MEXICO, S.A. DE C.V.",1058,Health Ministry Ghost Single Contract 285M - Hysol Indael de Mexico,ghost_company,high,3,0,active_or_captured:high,0.8,2002,2023,True
94,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1059,Culture Trust SB and Tax Authority DA Multi-Client Capture - SAIC Mexico,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2002,2013,True
57616,ERKAM SERVICIOS INTEGRALES PARA LA CONSTRUCCION,1060,SCT and Sonora Entities 89% SB Construction Capture - Erkam Servicios Integrales,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2015,True
20187,FARMACEUTICO EMPRESARIAL MARTINEZ SA DE CV,1061,PEMEX 96.8% 78% DA Pharmaceutical Capture - Farmaceutico Empresarial Martinez,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2015,True
159820,CAPITAL LEASING MEXICO SA DE CV,1062,IMSS 445M Single Direct Award Ghost Leasing - Capital Leasing Mexico,ghost_company,high,3,0,active_or_captured:high,0.8,2015,2019,True
241705,JD ABARROTES Y PERECEDEROS SA DE CV,1063,Maritime University Trust Industry Mismatch Grocery Capture - JD Abarrotes y Perecederos,ghost_company,high,3,0,active_or_captured:high,0.8,2019,2021,True
24548,DESARROLLOS INTEGRALES CONIN S.A. DE C.V.,1064,Queretaro State Infrastructure 100% SB Multi-Agency Capture - Desarrollos Integrales Conin,single_bid_capture,high,3,0,active_or_captured:high,0.8,2006,2019,True
